Id,OverallQual,YearBuilt,YearRemodAdd,TotalBsmtSF,FullBath,GarageCars,SalePrice,SalePrice_Log,Nbhd_Num,ExtQual_Num,BsmtQual_Num,KQual_Num,GrLivArea_Log
954,5,1969,1969,784,2,2,172000,12.05524975579559,2,1,1,2,7.584773077612199
955,6,1975,1975,945,2,0,127500,11.755871643580617,1,1,2,2,6.887552571664617
956,6,1946,1950,979,2,2,145000,11.884489021402711,2,1,2,2,7.579678823090456
957,6,1980,1980,561,1,2,124000,11.728036844587175,1,1,2,2,7.113956109566034
958,5,1962,1962,1057,1,2,132000,11.790557201568507,1,1,1,2,6.963189985870238
959,7,2003,2003,1337,2,2,185000,12.128111104060462,2,2,2,3,7.198183577101943
960,7,1999,1999,696,2,2,155000,11.951180395901384,2,2,2,3,7.255591274253665
961,5,1958,2008,858,1,0,116500,11.665646551987892,1,1,1,2,6.754604099487962
962,6,1977,1995,1330,2,2,272000,12.513557345278134,2,1,2,2,7.962763930168115
963,6,1976,1976,804,2,2,155000,11.951180395901384,1,1,2,3,7.344719054149673
964,9,2007,2007,1800,2,2,239000,12.384218830913648,2,2,3,4,7.495541943884256
965,7,2002,2003,817,2,2,214900,12.277928082630602,2,2,2,3,7.546446273746024
966,6,2005,2007,783,2,2,178900,12.09458226949681,2,2,2,3,7.302496423727326
967,5,1940,1950,728,1,1,160000,11.982929094215963,2,2,1,2,7.176254532017144
968,5,1955,1955,1098,1,1,135000,11.813030057420567,2,1,1,2,7.001245622069476
969,3,1910,1950,600,1,0,37900,10.542706391070517,1,1,1,2,6.875232087276577
970,6,1958,1958,588,1,1,140000,11.84939770159144,2,1,1,2,6.9985096422506015
971,4,1949,1950,720,1,0,135000,11.813030057420567,2,1,1,2,7.083387847625295
972,7,2003,2004,764,2,2,173000,12.061046873479915,3,2,2,3,7.3938782901077555
973,6,1979,1979,918,2,1,99500,11.507912923146684,2,1,2,2,6.822197390620491
974,7,2007,2008,1428,2,2,182000,12.111761966058932,2,2,2,3,7.2640301428995295
975,7,1910,1993,728,1,2,167500,12.028738630247258,1,1,2,3,7.610357618312838
976,7,2000,2000,673,2,2,165000,12.013700752882718,2,2,2,3,7.231287004327616
977,4,1923,1958,440,1,0,85500,11.356271654924852,1,1,2,1,6.767343125265392
978,7,2006,2007,1241,1,2,199900,12.205572520488492,2,2,2,3,7.123672785204607
979,4,1954,1954,894,1,2,110000,11.608235644774552,1,1,1,2,6.795705775173514
980,5,1963,1963,1121,1,2,139000,11.842229212112828,1,1,1,2,7.02197642307216
981,7,1961,2007,944,1,2,178400,12.091783499128047,2,1,1,4,6.906754778648554
982,8,1998,1999,1225,2,3,336000,12.724866438945341,3,2,2,3,7.867871490396322
983,7,2007,2007,1266,2,2,159895,11.982272628789678,2,2,2,3,7.143617602704121
984,8,2002,2002,1128,2,2,255900,12.45254202214788,2,2,2,3,7.736307096548285
985,5,1977,1977,0,2,2,126000,11.744037185933616,2,1,1,3,7.458186157340487
986,5,1950,1950,1164,1,1,125000,11.736069016284437,1,1,1,2,7.059617628291383
987,6,1910,2003,485,1,1,117000,11.669929213779893,1,1,1,3,7.399398083331354
988,9,2009,2010,1930,2,3,395192,12.88712700173598,3,1,3,4,7.570443252057374
989,6,1976,1976,848,2,2,195000,12.180754837545884,2,1,1,3,7.615791072035833
990,7,2006,2006,770,2,2,197000,12.190959007720126,2,2,2,3,7.362645270417825
991,8,1997,1998,1396,2,3,348000,12.759957758756611,3,2,2,3,7.779885115070522
992,8,1882,1986,916,1,2,168000,12.031719258385396,1,2,1,3,7.462789157412448
993,6,1964,1993,822,2,2,187000,12.138863895836725,2,1,1,3,7.523481312573497
994,6,2005,2006,750,2,2,173900,12.066235700342375,2,1,2,3,7.313220387090301
995,10,2006,2007,1700,2,3,337500,12.729320789294722,3,1,3,4,7.4489161025442
996,4,1946,1950,747,1,1,121600,11.708492248514204,1,1,1,2,7.114769448366463
997,5,1961,1961,1050,1,1,136500,11.824079893607152,2,1,1,2,6.956545443151569
998,6,1970,1970,1442,2,2,185000,12.128111104060462,2,1,1,2,7.273786317844895
999,3,1922,1950,1007,1,1,91000,11.418614785498987,1,1,1,2,6.981934677156389
1000,7,2006,2006,1187,2,2,206000,12.235631447771718,2,2,2,3,7.0967213784947605
1001,3,1952,1952,0,1,2,82000,11.314474526246391,1,1,1,1,6.8501261661455
1002,5,1920,1950,691,1,1,86000,11.362102575235644,1,1,1,4,6.53813982376767
1003,8,2006,2006,1574,2,3,232000,12.354492650648448,2,2,2,3,7.3613754289773485
1004,5,1976,1976,1680,2,2,136905,11.827042533619087,2,1,1,2,7.426549072397305
1005,7,2005,2006,1346,2,2,181000,12.106252310247962,2,2,2,3,7.315883504509785
1006,5,1977,1977,985,2,1,149900,11.917723684090689,2,2,2,2,6.892641641172089
1007,6,1970,1970,1657,2,2,163500,12.004568269319446,2,1,2,2,7.4127640174265625
1008,4,1970,1970,546,1,1,88000,11.385092093460344,1,1,1,2,6.9957661563048505
1009,7,2004,2005,1710,2,2,240000,12.388394202324129,2,2,3,3,7.444248649496705
1010,5,1926,1950,1008,2,0,102000,11.532728092266408,1,1,1,2,7.3277805384216315
1011,5,1948,1950,720,2,1,135000,11.813030057420567,1,1,1,2,7.147559271189454
1012,5,1965,1965,0,2,0,100000,11.512925464970229,1,1,1,2,7.416979621381154
1013,6,1923,1996,602,1,1,165000,12.013700752882718,2,1,1,3,7.31455283232408
1014,5,1910,2006,1022,1,1,85000,11.350406535472453,1,1,1,2,6.92951677076365
1015,6,1948,1950,1082,1,1,119200,11.688558033613386,2,1,1,2,6.9865664594064265
1016,8,2001,2001,810,2,2,227000,12.332705296463539,2,2,2,3,7.417580402414544
1017,7,1996,1996,1504,2,2,203000,12.220961258023925,2,2,2,3,7.315883504509785
1018,8,1984,1984,1220,1,2,187500,12.141534124392603,3,2,2,3,7.215239978730097
1019,7,1991,1992,384,2,2,160000,11.982929094215963,2,2,2,3,7.294377299288821
1020,7,2005,2005,1362,2,2,213490,12.27134527214637,2,2,2,3,7.317212408359839
1021,4,2005,2005,1132,1,2,176000,12.078239274020289,1,1,2,3,7.0317412587631285
1022,7,2006,2006,1199,2,2,194000,12.175613438045465,2,2,2,3,7.106606137727303
1023,5,1930,1950,912,1,1,87000,11.37366339763672,1,1,1,2,7.129297548929373
1024,7,2005,2006,1346,2,2,191000,12.160028707028767,2,2,2,3,7.315883504509785
1025,8,1976,1976,1565,2,2,287000,12.567237494741757,2,2,2,3,7.971776122880628
1026,5,1972,1972,882,1,2,112500,11.630708500626612,2,1,1,2,6.782192056006791
1027,5,1960,1960,1268,1,2,167500,12.028738630247258,2,1,1,2,7.142036574706803
1028,8,2007,2008,1638,2,3,293077,12.588190652108505,2,2,2,3,7.406103381237015
1029,5,1941,1950,768,1,1,105000,11.56171562913966,2,1,1,2,7.226936018493289
1030,6,1972,1972,672,1,1,118000,11.678439903447801,1,1,1,2,7.1049654482698426
1031,5,1916,1995,686,2,0,160000,11.982929094215963,1,1,1,2,7.564238475170491
1032,7,1920,1970,824,2,2,197000,12.190959007720126,1,1,1,2,8.033334015880062
1033,8,1993,1993,1338,2,3,310000,12.644327576461329,3,2,2,3,7.832014180505469
1034,7,2002,2002,1654,2,3,230000,12.345834587905333,2,2,2,3,7.4109518755836366
1035,5,1938,1950,920,1,1,119750,11.693161515273161,2,1,1,1,6.860663671448287
1036,4,1957,1957,0,1,1,84000,11.33857207782545,1,1,1,2,6.739336627357174
1037,9,2007,2008,1620,2,3,315500,12.661913960963405,2,2,3,4,7.3901814282264295
1038,8,2001,2002,1055,2,2,287000,12.567237494741757,2,2,2,3,7.724446645633537
1039,4,1970,2008,546,1,0,97000,11.48246625748552,1,1,1,2,7.203405521083095
1040,4,1970,1970,630,1,1,80000,11.289781913656018,1,1,2,2,6.4457198193855785
1041,5,1957,2000,1134,2,2,155000,11.951180395901384,1,1,1,2,7.497207223203318
1042,6,1966,2000,800,1,2,173000,12.061046873479915,2,1,1,3,7.397561535524052
1043,6,2005,2005,1306,2,2,196000,12.185869938212655,3,2,2,3,7.174724309836376
1044,7,1990,1990,1475,2,2,262280,12.477167914377556,2,1,2,3,7.753194269884341
1045,8,1981,1981,2524,2,2,278000,12.535376392672774,2,2,2,3,7.8336002236611035
1046,3,1955,1955,0,2,2,139600,11.84653646931041,1,1,1,2,7.457609289715606
1047,9,2005,2006,1992,3,3,556581,13.229567991666638,3,2,3,4,7.961370201719511
1048,5,1994,1995,990,1,2,145000,11.884489021402711,2,1,2,2,6.897704943128636
1049,5,1960,2006,0,1,2,115000,11.652687407345388,2,1,1,2,7.479299637782834
1050,4,1946,2006,0,1,1,84900,11.349229372299439,1,1,1,3,6.835184586147301
1051,7,2007,2007,1302,2,2,176485,12.080991165908294,2,2,2,3,7.171656822768514
1052,7,2007,2007,1316,2,2,200141,12.206777397134413,2,2,2,3,7.182352111885263
1053,6,1964,1978,816,1,2,165000,12.013700752882718,2,1,1,2,7.589335823170617
1054,5,1957,2002,1216,1,1,144500,11.881034786534624,1,1,1,2,7.330405211844402
1055,8,2002,2002,1065,2,2,255000,12.449018824140563,2,2,2,3,7.5953872788539725
1056,6,1976,1976,1193,2,2,180000,12.100712129872347,2,1,2,2,7.328437352895162
1057,7,2005,2005,1364,2,2,185850,12.132695175725399,3,2,2,3,7.218176838403408
1058,7,1994,1994,973,2,2,248000,12.421184025147118,3,2,2,3,7.52294091807237
1059,9,2008,2008,1104,2,3,335000,12.721885810807203,3,1,3,4,7.688913336864796
1060,6,1932,1950,854,1,2,220000,12.301382825334498,2,1,1,2,7.596392304064196
1061,8,2001,2001,1338,2,2,213500,12.271392111650817,3,2,2,3,7.198931240688173
1062,3,1935,1950,894,1,3,81000,11.302204433654575,1,1,1,2,6.795705775173514
1063,5,1900,1950,662,2,2,90000,11.407564949312402,1,1,1,2,7.756623334538858
1064,6,1925,1980,1103,1,2,110500,11.612770799939945,1,1,1,3,7.005789019253503
1065,5,1966,1966,1154,1,2,154000,11.944707881395766,2,1,1,2,7.050989447068045
1066,7,1996,1997,1306,2,2,328000,12.70076888736628,2,2,3,3,7.723120092266331
1067,6,1993,1994,799,2,2,178000,12.089538829274222,2,2,2,2,7.359467638255621
1068,6,1964,1964,780,1,2,167900,12.031123843065632,2,1,1,2,7.384610383176974
1069,6,1973,1973,942,2,2,151400,11.927680619985486,1,1,2,2,7.83241092718792
1070,5,1949,2003,845,1,2,135000,11.813030057420567,2,1,1,3,6.794586580876499
1071,5,1956,1956,1048,1,1,135000,11.813030057420567,2,1,1,2,6.954638864880987
1072,6,1968,1968,727,1,2,154000,11.944707881395766,2,1,1,2,7.349873704738337
1073,5,1948,1950,810,1,1,91500,11.424094251263613,1,1,1,2,7.283448228756631
1074,6,1977,1977,690,1,2,159500,11.979799201207037,1,1,1,2,7.262628600974241
1075,7,2006,2006,1240,2,3,194000,12.175613438045465,2,2,2,3,7.122866658599083
1076,7,1940,1984,800,1,1,219500,12.299107511497363,2,1,1,2,7.461640392208575
1077,5,1936,1989,796,2,2,170000,12.043553716032399,1,1,1,3,7.290292882446597
1078,5,1969,1969,1096,1,1,138800,11.840789327054841,2,1,1,2,6.999422467507961
1079,6,2004,2004,848,1,2,155900,11.956970055045868,2,2,2,3,6.742880635791903
1080,5,1994,1994,990,1,1,126000,11.744037185933616,2,1,2,2,6.897704943128636
1081,6,1971,2004,1258,2,2,145000,11.884489021402711,2,2,1,3,7.1372784372603855
1082,5,1963,1963,1040,1,1,133000,11.79810440720389,1,1,1,2,6.946975992135418
1083,7,2002,2002,1459,2,2,192000,12.165250651009918,2,2,2,3,7.285506548522785
1084,6,1964,1964,1251,1,1,160000,11.982929094215963,2,1,1,2,7.1316985104669115
1085,6,1995,1996,691,2,2,187500,12.141534124392603,2,1,2,2,7.311886164077165
1086,6,1992,1992,936,1,2,147000,11.898187865760873,2,1,2,3,6.903747257584598
1087,4,1973,1973,546,1,1,83500,11.332601910838946,1,1,1,2,6.9957661563048505
1088,8,2005,2006,1082,2,3,252000,12.437184366493561,2,2,2,3,7.577121930876679
1089,7,2004,2004,970,2,2,137500,11.831379196088763,1,2,2,3,7.443663683115591
1090,8,2005,2005,1247,1,2,197000,12.190959007720126,2,2,2,3,7.1284959456800365
1091,3,1950,1950,0,2,2,92900,11.439278924801929,2,1,1,2,6.946975992135418
1092,7,1999,2000,600,2,2,160000,11.982929094215963,2,2,2,3,7.132497551660044
1093,6,1925,1950,1181,2,2,136500,11.824079893607152,1,1,1,2,7.434847875211999
1094,5,1965,1998,864,1,2,146000,11.891361900690473,2,1,1,3,7.090076835776092
1095,5,1956,2000,936,1,1,129000,11.76756768334381,2,1,1,2,6.841615476477592
1096,6,2006,2006,1314,2,2,176432,12.08069081199846,2,2,2,3,7.1808311990445555
1097,6,1914,2006,684,1,0,127000,11.751942365440728,1,1,1,3,7.2115567333138015
1098,8,1986,1986,1074,1,2,170000,12.043553716032399,3,2,2,3,6.992096427415888
1099,4,1936,1950,672,1,1,128000,11.759785542901755,1,1,1,2,7.188412736496954
1100,7,1978,1978,1271,2,2,157000,11.964001084330445,2,1,2,2,7.3783837129967145
1101,2,1920,1950,290,1,1,60000,11.002099841204238,1,1,1,1,6.082218910376446
1102,5,1971,1971,950,1,1,119500,11.691071650353702,2,1,1,2,6.856461984594587
1103,5,1960,2002,1010,1,1,135000,11.813030057420567,2,1,1,2,7.033506484287697
1104,6,1959,1959,655,1,2,159500,11.979799201207037,2,1,1,2,7.085064293952548
1105,5,1970,1970,630,2,2,106000,11.571194373094205,1,1,1,2,7.171656822768514
1106,8,1994,1995,1463,2,2,325000,12.691580461311874,3,2,3,3,7.871692664323645
1107,7,1990,1991,910,2,2,179900,12.100156419938624,2,2,2,3,7.273786317844895
1108,7,2006,2006,868,2,2,274725,12.523525876315125,2,2,3,3,7.611347717403621
1109,6,2000,2000,924,2,2,181000,12.106252310247962,2,1,2,2,7.432483807917119
1110,8,2004,2005,1836,2,3,280000,12.542544882151386,3,2,3,3,7.515344571180436
1111,6,1995,1996,773,2,2,188000,12.144197241812087,2,1,2,2,7.4133673356952405
1112,7,1976,1976,803,2,2,205000,12.230765258120545,2,1,1,2,7.582738488914411
1113,5,1957,1957,816,1,1,129900,11.77452020265869,2,1,1,2,6.704414354964107
1114,5,1953,2006,1008,1,1,134500,11.809319478024031,2,1,1,3,6.915723448631314
1115,5,1954,2000,833,1,1,117000,11.669929213779893,1,1,1,3,6.725033642166843
1116,8,2007,2007,1734,2,3,318000,12.669806661762314,3,2,3,4,7.458186157340487
1117,8,2002,2002,408,2,2,184100,12.123234367221169,2,2,2,3,7.257707677160043
1118,5,1967,2003,894,1,2,130000,11.77528972943772,1,1,1,3,6.795705775173514
1119,5,1958,1987,533,1,1,140000,11.84939770159144,1,1,1,2,7.3783837129967145
1120,5,1959,1959,1040,1,1,133700,11.803353763090035,2,1,1,2,6.946975992135418
1121,6,1920,1950,1012,1,1,118400,11.681824001432043,1,1,1,2,6.919683849847411
1122,7,2005,2006,1552,2,3,212900,12.26857785088157,2,2,2,3,7.347299700743164
1123,4,1956,1956,672,1,1,112000,11.626254150277232,1,1,1,2,6.866933284461882
1124,5,1947,2008,698,1,0,118000,11.678439903447801,1,1,1,2,6.548219102762372
1125,7,1992,1992,384,2,2,163900,12.00701176473192,2,1,2,3,7.301147805856032
1126,4,1955,1955,1005,1,2,115000,11.652687407345388,2,1,1,1,6.912742820493176
1127,7,2007,2007,1373,2,3,174000,12.066810578196666,2,2,2,3,7.349230824613334
1128,7,2004,2004,1530,2,3,259000,12.464583340681674,2,2,2,3,7.333023014386481
1129,7,2004,2005,847,2,2,215000,12.2783933071098,2,2,2,3,7.580189417944541
1130,5,1980,1980,936,1,2,140000,11.84939770159144,1,1,2,2,6.841615476477592
1131,4,1928,1950,1122,2,2,135000,11.813030057420567,1,1,1,3,7.591357046698551
1132,5,1991,1992,974,1,0,93500,11.44571671527678,2,1,2,2,6.881411303642535
1133,6,1880,1950,1008,2,1,117500,11.67419361256635,1,1,1,1,7.700747794511798
1134,8,1995,1995,1128,2,2,239500,12.386308695833106,2,2,2,3,7.61085279039525
1135,6,1997,1997,916,2,2,169000,12.037653993905211,2,1,2,2,7.3777589082278725
1136,6,1926,1950,960,1,1,102000,11.532728092266408,1,1,1,2,6.893656354602635
1137,6,1950,1950,1032,1,1,119000,11.686878772093667,2,1,1,2,7.132497551660044
1138,5,1875,1996,780,1,0,94000,11.451050061252142,1,1,1,2,6.927557906278317
1139,6,1977,1977,1567,2,2,196000,12.185869938212655,2,1,1,3,7.356918242356021
1140,5,1920,1950,915,1,2,144000,11.877568578558138,1,1,1,2,7.062191632286556
1141,5,1951,1951,952,1,2,139000,11.842229212112828,2,1,1,2,6.858565034791365
1142,5,1976,1976,780,2,2,197500,12.193493863323313,2,1,1,3,7.532623618788788
1143,8,2006,2007,1466,3,3,424870,12.959538518762063,2,2,3,3,7.947325027016463
1144,5,1959,1959,1006,1,0,80000,11.289781913656018,1,1,1,2,6.913737350659685
1145,4,1941,1950,672,1,1,80000,11.289781913656018,1,1,2,1,6.828712071641684
1146,5,1928,1950,1042,1,1,149000,11.911701584927597,1,1,1,2,7.362645270417825
1147,6,1985,1985,1298,2,2,180000,12.100712129872347,2,2,2,3,7.168579897264035
1148,7,1941,1950,704,1,1,174500,12.069680020624618,2,1,1,1,7.355001921105257
1149,7,1926,1950,572,1,1,116900,11.66907414746016,1,1,1,2,7.01301578963963
1150,7,1920,1988,650,1,2,143000,11.870599909242044,1,1,1,2,7.301147805856032
1151,6,1950,1950,932,1,1,124000,11.728036844587175,2,1,1,3,6.837332814685591
1152,5,1959,1959,1466,1,2,149900,11.917723684090689,1,1,1,1,7.290292882446597
1153,6,1956,2004,1073,1,2,230000,12.345834587905333,2,1,1,4,7.501634457883413
1154,6,1930,2007,816,1,1,120500,11.699405031912846,1,2,1,2,6.704414354964107
1155,7,1965,1988,864,1,2,201800,12.215032386901646,2,1,1,3,7.506591780070841
1156,5,1976,2004,1437,2,2,218000,12.292250341771226,2,2,2,3,7.270312886079025
1157,5,1965,1999,1219,2,2,179900,12.100156419938624,2,1,1,3,7.142827401161621
1158,7,2007,2008,1314,2,2,230000,12.345834587905333,3,2,2,3,7.1808311990445555
1159,8,2007,2008,1580,2,3,235128,12.367885325692589,2,2,2,3,7.365180126021013
1160,6,1974,1974,901,2,2,185000,12.128111104060462,2,2,1,3,7.53689712956617
1161,6,1978,1978,855,2,2,146000,11.891361900690473,1,1,2,2,7.283448228756631
1162,6,1954,2006,1296,1,2,224000,12.319401330837177,2,2,1,3,7.402451520818244
1163,5,1968,1968,894,1,2,129000,11.76756768334381,1,1,2,2,6.795705775173514
1164,4,1969,1969,1198,0,2,108959,11.598726943661342,1,1,2,2,7.1372784372603855
1165,5,1978,1978,1360,1,2,194000,12.175613438045465,2,1,2,3,7.266827347520591
1166,7,2009,2009,1502,2,2,233170,12.359523080243038,3,2,2,3,7.31455283232408
1167,8,2008,2008,1694,2,3,245350,12.41044104151805,2,2,2,3,7.434847875211999
1168,6,2000,2000,959,2,2,173000,12.061046873479915,2,1,2,2,7.421177528595393
1169,6,1935,1986,1127,2,2,235000,12.367340793126296,1,1,1,3,7.653494909661253
1170,10,1995,1996,1930,3,3,625000,13.345506928718539,3,2,3,3,8.196161139282902
1171,6,1977,1977,1096,1,1,171000,12.049418835484797,2,1,1,2,7.0192966537150445
1172,6,1958,1958,1261,1,2,163000,12.0015054797889,2,1,1,2,7.13966033596492
1173,7,2006,2007,625,2,2,171900,12.05466819137094,2,2,2,3,7.1308988302963465
1174,5,1946,1994,1598,3,0,200500,12.20856952572876,2,1,1,4,8.034631032923107
1175,6,1932,1950,952,2,2,239000,12.384218830913648,2,1,2,2,7.76004068088038
1176,8,1992,2000,1683,2,2,285000,12.560244459250788,3,2,2,3,7.962763930168115
1177,5,1984,1985,876,1,1,119500,11.691071650353702,2,1,1,2,6.827629234502852
1178,6,1926,2004,818,1,1,115000,11.652687407345388,1,1,1,2,7.1098794630722715
1179,5,1921,1950,731,1,1,154900,11.95053502640496,2,1,1,2,7.202661196523238
1180,5,1954,1954,0,1,0,93000,11.440354772135393,1,1,1,2,7.024649030453636
1181,7,1990,1991,1216,2,2,250000,12.429216196844383,2,1,2,2,7.829630389150193
1182,8,2008,2008,1600,2,2,392500,12.8802918162046,2,1,3,3,7.409741954080923
1183,10,1996,1996,2396,3,3,745000,13.521139497361697,3,2,3,4,8.406485069431817
1184,5,1920,1950,1120,1,2,120000,11.695247021764184,1,1,1,2,7.029972911706386
1185,5,1963,1963,1572,1,3,186700,12.137258329529814,2,1,1,2,7.360103972989152
1186,5,1924,1950,784,1,1,104900,11.560762794384388,1,1,1,2,7.107425474110705
1187,3,1900,1970,978,2,2,95000,11.461632170582678,1,1,1,2,7.4377951216719325
1188,8,1994,1995,1624,2,3,262000,12.476099782743233,3,2,2,3,7.392647520721623
1189,7,2002,2002,831,2,2,195000,12.180754837545884,2,2,2,3,7.414572881350589
1190,7,1999,1999,994,2,2,189000,12.14950229404178,2,1,1,3,7.4977617006225685
1191,4,1961,1975,1249,1,4,168000,12.031719258385396,2,1,1,2,7.3914152346753585
1192,8,1999,2000,776,2,2,174000,12.066810578196666,2,2,2,3,7.273092595999522
1193,5,1925,1994,702,1,1,125000,11.736069016284437,1,1,1,3,7.294377299288821
1194,6,1999,1999,1224,2,2,165000,12.013700752882718,2,1,3,2,7.1098794630722715
1195,6,1969,1969,663,1,1,158000,11.970350312009105,1,1,1,2,7.20934025660291
1196,6,2005,2005,728,2,2,176000,12.078239274020289,2,1,2,3,7.283448228756631
1197,7,2006,2006,879,2,3,219210,12.297785453453374,2,2,2,3,7.529943370601589
1198,7,1916,1950,815,1,1,144000,11.877568578558138,1,1,1,2,7.432483807917119
1199,7,2001,2001,1212,2,2,178000,12.089538829274222,2,2,2,3,7.10002716662926
1200,4,1963,1979,1051,1,2,148000,11.904967552746252,1,1,1,2,7.231287004327616
1201,4,1970,1970,864,1,1,116050,11.661776411702583,2,1,1,2,6.761572768804055
1202,7,1998,1998,866,2,2,197900,12.195517131590657,2,1,2,3,7.483806687665835
1203,5,1925,1997,884,1,1,117000,11.669929213779893,1,1,1,2,7.206377291472252
1204,7,2000,2001,1630,2,2,213000,12.269047444691562,2,2,2,3,7.396335293800808
1205,5,1975,1975,1056,1,2,153500,11.941455846009388,2,1,2,2,6.97914527506881
1206,7,1990,1991,2158,2,3,271900,12.513189630620563,2,2,2,3,7.694392802629421
1207,4,1966,1966,1056,1,1,107000,11.580584113444043,2,1,1,2,6.962243464266207
1208,6,2003,2003,1682,2,2,200000,12.206072645530174,2,2,2,3,7.438383530044307
1209,5,1962,1980,931,1,2,140000,11.84939770159144,2,1,1,2,7.1569563646156364
1210,8,2006,2006,1660,2,2,290000,12.577636201962656,2,2,3,3,7.414572881350589
1211,6,1992,1992,1055,2,2,189000,12.14950229404178,2,2,2,3,7.520234556474628
1212,8,1988,2005,559,2,2,164000,12.007621706806335,2,2,2,2,7.468513271496337
1213,4,1941,1950,672,1,1,113000,11.635143097694478,1,1,1,2,6.51025834052315
1214,4,1965,2001,648,0,1,145000,11.884489021402711,1,1,1,2,6.866933284461882
1215,5,1962,1962,925,1,1,134500,11.809319478024031,2,1,1,2,6.906754778648554
1216,5,1966,1966,894,1,1,125000,11.736069016284437,1,1,1,2,6.795705775173514
1217,6,1978,1978,0,2,2,112000,11.626254150277232,1,1,1,2,7.550661243105336
1218,8,2009,2009,1300,2,2,229456,12.343466568968994,2,2,2,3,7.1808311990445555
1219,4,1947,1950,0,1,0,80500,11.296012463406655,1,1,1,2,6.815639990074331
1220,6,1971,1971,672,1,0,91500,11.424094251263613,1,1,1,2,7.1049654482698426
1221,5,1964,1964,912,1,1,115000,11.652687407345388,2,1,1,2,6.815639990074331
1222,5,1968,1968,952,1,1,134000,11.805595078933049,1,1,1,2,7.099201743553092
1223,6,1949,1950,1040,2,1,143000,11.870599909242044,2,1,1,2,7.520776415062797
1224,5,1951,1951,2136,2,2,137900,11.834284063781393,2,1,1,2,7.666690200080086
1225,7,2004,2005,788,2,2,184000,12.122691036591123,2,2,2,3,7.306531398939505
1226,6,1958,1958,588,1,1,145000,11.884489021402711,2,1,1,2,7.037027614686276
1227,6,2007,2007,894,2,3,214000,12.273731294003989,2,2,2,3,7.566828479208331
1228,5,1965,2008,912,1,2,147000,11.898187865760873,2,1,1,3,6.815639990074331
1229,9,2008,2008,1702,1,3,367294,12.813917896253697,3,1,3,4,7.43955930913332
1230,5,1960,1960,1075,2,1,127000,11.751942365440728,2,1,1,2,7.317876198626496
1231,5,1977,1977,1361,2,2,190000,12.154779351142624,1,1,2,2,7.8709295967551425
1232,5,1962,1962,1106,1,2,132500,11.794337924408413,2,1,1,2,7.081708586105575
1233,4,1962,1962,0,2,2,101800,11.53076538309856,2,1,1,2,7.1098794630722715
1234,5,1959,1959,1188,1,2,142000,11.863582336583399,2,1,1,2,7.080026499922591
1235,5,1911,1950,940,1,0,130000,11.77528972943772,1,1,1,2,7.582738488914411
1236,5,1914,1950,747,1,1,138887,11.841415931849784,2,1,2,2,7.486613313139955
1237,7,2003,2003,764,2,2,175500,12.075394321888057,3,2,2,3,7.3938782901077555
1238,7,2004,2005,847,2,2,195000,12.180754837545884,2,2,2,3,7.5745584842024805
1239,6,2005,2005,1141,1,2,142500,11.867097278690842,2,2,2,2,7.039660349862076
1240,8,2006,2006,1476,2,2,265900,12.490875577231112,2,2,2,4,7.302496423727326
1241,7,2003,2003,884,2,2,224900,12.323411137947407,2,2,2,3,7.477604243197589
1242,7,2007,2007,1689,2,3,248328,12.422505731952896,2,2,2,3,7.4318919168078
1243,7,1974,1974,1053,2,2,170000,12.043553716032399,2,1,2,3,7.067319848653476
1244,10,2006,2006,2076,2,3,465000,13.049792684569493,3,1,3,4,7.638198244285779
1245,8,1929,1950,792,1,2,230000,12.345834587905333,2,1,2,3,7.324489979348532
1246,6,1984,2003,585,3,2,178000,12.089538829274222,2,1,2,2,7.532623618788788
1247,7,2005,2006,756,2,2,186500,12.136186518066006,2,2,2,3,7.347943823148687
1248,6,1976,1976,1012,1,3,169900,12.042965307660024,2,1,1,2,6.9411900550683745
1249,6,1917,1950,735,1,2,129500,11.771436160121729,1,1,2,2,7.629489916393995
1250,5,1950,1950,876,1,1,119000,11.686878772093667,2,1,1,2,6.895682697747868
1251,7,1968,1968,2110,2,2,244000,12.404923504275338,2,2,1,4,7.6544432264701125
1252,7,2003,2003,1405,2,2,171750,12.053795210084596,3,2,2,3,7.247792581767846
1253,5,1968,1968,864,1,1,130000,11.77528972943772,2,1,1,2,6.773080375655535
1254,7,1974,2003,1192,2,2,294000,12.591335046320818,2,2,1,3,7.681099001536359
1255,7,2003,2004,746,2,2,165400,12.016122061571728,1,2,2,3,7.412160334945205
1256,6,1931,1950,884,1,1,127500,11.755871643580617,1,1,1,2,7.220373836723949
1257,8,1994,1994,1986,2,2,301500,12.616525295149378,3,2,2,3,7.594381242551817
1258,5,1922,1950,864,1,0,99900,11.511924964636645,1,1,1,2,6.761572768804055
1259,7,2005,2005,856,2,2,190000,12.154779351142624,2,2,2,3,7.061334366910438
1260,6,1969,1969,1054,1,2,151000,11.925035115797062,2,1,2,2,6.960347729101308
1261,6,1999,1999,841,2,2,181000,12.106252310247962,2,1,2,2,7.423568444259167
1262,5,1956,1956,1050,1,1,128900,11.766792188927278,2,1,1,2,6.956545443151569
1263,4,1957,1989,1104,1,1,161500,11.992260421644849,2,1,1,2,7.488852955733459
1264,6,1919,1950,764,1,2,180500,12.103486056755072,1,1,1,2,7.508787170634276
1265,6,1998,1999,1405,2,2,181000,12.106252310247962,2,2,2,3,7.198183577101943
